timestamp,meter_reading,air_temperature,dew_temperature,sea_level_pressure,wind_speed,wind_direction,cloud_coverage
2016-10-02 13:00:00,109.2211,30.6,22.2,1014.9,4.6,60.0,6.0
2016-10-02 14:00:00,107.9408,31.7,22.2,1014.3,5.1,90.0,
2016-10-02 15:00:00,124.0639,28.3,22.0,1014.5,7.2,100.0,
2016-10-02 16:00:00,106.7406,27.8,22.8,1014.1,4.6,40.0,
2016-10-02 17:00:00,106.94069999999999,28.9,23.3,1013.2,6.2,100.0,
2016-10-02 18:00:00,109.8212,27.8,23.3,1014.3,4.6,100.0,
2016-10-02 19:00:00,109.7412,27.2,22.2,1014.9,2.1,,6.0
2016-10-02 20:00:00,109.5011,26.7,21.7,1015.2,2.1,70.0,
2016-10-02 21:00:00,110.9014,25.6,22.8,1015.7,2.1,190.0,
2016-10-02 22:00:00,111.3015,25.6,22.8,1015.3,1.5,280.0,
2016-10-02 23:00:00,113.14179999999999,26.1,22.2,1014.2,2.1,60.0,
2016-10-03 00:00:00,112.70169999999997,26.1,22.2,1013.7,2.1,70.0,
2016-10-03 01:00:00,114.9821,26.1,22.2,1013.6,2.1,70.0,8.0
2016-10-03 02:00:00,114.30199999999999,26.1,22.8,1013.2,2.1,40.0,
2016-10-03 03:00:00,115.0222,25.6,23.3,1012.6,2.1,350.0,
2016-10-03 04:00:00,115.50229999999999,25.0,23.3,1012.4,2.1,360.0,
2016-10-03 05:00:00,113.982,25.0,23.9,1012.4,2.6,350.0,
2016-10-03 06:00:00,115.9423,24.4,23.3,1013.1,4.6,10.0,
2016-10-03 07:00:00,115.22220000000002,23.9,22.2,1013.1,3.1,10.0,6.0
2016-10-03 08:00:00,117.70270000000001,23.9,21.7,1013.3,4.1,40.0,
2016-10-03 09:00:00,112.3017,23.9,22.2,1013.9,3.6,70.0,
2016-10-03 10:00:00,111.22149999999999,25.6,22.2,1014.1,5.7,50.0,
2016-10-03 11:00:00,112.1816,27.8,21.7,1013.2,5.1,30.0,
2016-10-03 12:00:00,108.5009,29.4,21.1,1012.6,4.6,50.0,4.0
2016-10-03 13:00:00,108.46090000000001,30.6,21.7,1011.8,3.6,360.0,6.0
2016-10-03 14:00:00,109.7812,30.6,21.7,1011.0,5.1,70.0,
2016-10-03 15:00:00,108.941,29.4,21.7,1010.5,7.2,70.0,
2016-10-03 16:00:00,108.3009,28.3,21.1,1010.1,6.7,60.0,
2016-10-03 17:00:00,109.1811,27.2,20.6,1010.5,6.7,50.0,
2016-10-03 18:00:00,108.541,26.7,21.1,1011.2,3.6,80.0,
2016-10-03 19:00:00,106.4605,26.1,21.1,1011.8,3.6,60.0,8.0
2016-10-03 20:00:00,113.90199999999997,25.0,21.7,1013.1,4.1,100.0,
2016-10-03 21:00:00,113.2219,25.0,22.2,1013.2,1.5,70.0,
2016-10-03 22:00:00,115.54230000000001,25.0,22.2,1012.5,1.5,40.0,
2016-10-03 23:00:00,113.902,24.4,22.2,1011.5,4.6,30.0,
2016-10-04 00:00:00,114.70219999999999,24.4,22.2,1011.1,2.6,30.0,
2016-10-04 01:00:00,114.9822,24.4,22.2,1011.4,2.6,20.0,8.0
2016-10-04 02:00:00,115.3423,24.4,22.2,1011.2,2.1,350.0,
2016-10-04 03:00:00,112.5017,24.4,22.2,1010.7,0.0,0.0,
2016-10-04 04:00:00,113.58189999999999,24.4,22.2,1010.4,2.6,360.0,
2016-10-04 05:00:00,113.66189999999997,24.4,22.8,1010.8,1.5,360.0,
2016-10-04 06:00:00,116.46249999999999,24.4,22.8,1011.4,2.1,360.0,
2016-10-04 07:00:00,113.2619,25.0,22.8,1011.4,2.6,10.0,6.0
2016-10-04 08:00:00,115.9023,26.1,22.8,1011.5,3.1,10.0,
2016-10-04 09:00:00,115.50219999999999,27.2,23.3,1011.9,3.6,10.0,
2016-10-04 10:00:00,106.6206,28.9,23.3,1012.2,4.1,10.0,4.0
2016-10-04 11:00:00,109.5011,30.0,22.8,1011.9,4.6,40.0,4.0
2016-10-04 12:00:00,107.9408,30.6,22.8,1011.3,5.7,360.0,
2016-10-04 13:00:00,108.70100000000001,25.6,23.9,1011.8,5.1,30.0,8.0
2016-10-04 14:00:00,109.101,25.6,23.3,1011.3,6.2,70.0,
2016-10-04 15:00:00,109.78110000000001,26.7,23.9,1010.9,4.1,50.0,
2016-10-04 16:00:00,110.18119999999999,27.8,22.2,1010.6,7.7,40.0,
2016-10-04 17:00:00,113.2619,28.3,22.2,1010.2,7.2,40.0,
2016-10-04 18:00:00,109.50110000000001,27.2,22.2,1011.3,4.1,60.0,
2016-10-04 19:00:00,109.8212,26.1,22.2,1011.5,4.6,30.0,4.0
2016-10-04 20:00:00,111.3014,25.6,22.8,1011.7,3.6,30.0,2.0
2016-10-04 21:00:00,114.2221,25.0,22.8,1012.0,3.6,10.0,2.0
2016-10-04 22:00:00,112.2217,24.4,22.8,1012.1,3.6,350.0,2.0
2016-10-04 23:00:00,111.2215,24.4,22.8,1012.2,2.6,350.0,2.0
2016-10-05 00:00:00,110.66130000000001,23.9,22.8,1012.0,3.1,350.0,
2016-10-05 01:00:00,114.50210000000001,23.9,22.2,1011.9,3.1,340.0,2.0
2016-10-05 02:00:00,114.142,23.9,22.2,1011.6,3.1,360.0,2.0
2016-10-05 03:00:00,111.4615,23.3,22.2,1010.9,2.6,350.0,2.0
2016-10-05 04:00:00,114.4621,23.3,22.2,1010.7,3.1,350.0,2.0
2016-10-05 05:00:00,113.58189999999999,23.3,22.2,1010.8,3.1,350.0,0.0
2016-10-05 06:00:00,111.5815,23.3,22.2,1011.6,4.1,350.0,
2016-10-05 07:00:00,113.4619,23.9,22.8,1012.1,3.6,350.0,6.0
2016-10-05 08:00:00,109.7412,24.4,23.3,1012.7,3.6,360.0,
2016-10-05 09:00:00,121.0633,27.2,23.9,1013.1,3.6,350.0,2.0
2016-10-05 10:00:00,115.8223,28.9,23.3,1013.0,4.1,10.0,4.0
2016-10-05 11:00:00,110.5413,30.6,22.2,1012.8,4.1,50.0,4.0
2016-10-05 12:00:00,110.0612,31.7,22.8,1012.1,3.6,70.0,4.0
2016-10-05 13:00:00,110.66130000000001,32.2,22.2,1011.2,4.1,70.0,6.0
2016-10-05 14:00:00,110.5013,32.2,22.2,1010.5,4.1,60.0,
2016-10-05 15:00:00,110.2213,31.1,23.3,1010.5,4.6,70.0,
2016-10-05 16:00:00,109.8212,29.4,23.9,1010.2,6.2,100.0,
2016-10-05 17:00:00,108.501,28.9,22.8,1010.6,5.1,60.0,
2016-10-05 18:00:00,113.3819,28.3,22.8,1010.9,4.6,60.0,
2016-10-05 19:00:00,109.5812,27.2,22.8,1011.1,4.6,40.0,4.0
2016-10-05 20:00:00,106.6206,26.7,23.3,1012.1,5.1,30.0,4.0
2016-10-05 21:00:00,105.1403,26.1,23.3,1012.1,5.7,30.0,4.0
2016-10-05 22:00:00,106.9807,25.6,23.9,1012.0,4.6,20.0,
2016-10-05 23:00:00,108.46090000000001,25.6,23.3,1012.0,5.1,20.0,
2016-10-06 00:00:00,109.06099999999999,26.1,23.9,1011.8,5.7,20.0,
2016-10-06 01:00:00,110.5414,25.6,23.3,1011.2,4.1,10.0,6.0
2016-10-06 02:00:00,110.6214,25.6,23.9,1011.1,4.1,30.0,
2016-10-06 03:00:00,113.74199999999999,24.4,23.9,1010.3,4.1,360.0,4.0
2016-10-06 04:00:00,112.5817,24.4,23.9,1010.1,3.1,360.0,2.0
2016-10-06 05:00:00,112.10159999999999,25.0,23.9,1010.5,3.6,360.0,
2016-10-06 06:00:00,111.5015,25.6,24.4,1011.1,3.6,70.0,
2016-10-06 07:00:00,112.3817,25.6,24.4,1010.8,4.1,10.0,6.0
2016-10-06 08:00:00,110.0212,25.6,24.4,1011.0,4.1,360.0,
2016-10-06 09:00:00,109.4211,26.1,24.4,,5.1,50.0,
2016-10-06 10:00:00,109.46109999999999,25.6,24.4,1010.8,4.6,20.0,
2016-10-06 11:00:00,109.46109999999999,27.8,25.0,1010.4,6.2,30.0,
2016-10-06 12:00:00,108.1008,29.4,25.0,1009.2,8.2,20.0,
2016-10-06 13:00:00,108.2608,27.2,25.0,1009.0,6.7,360.0,6.0
2016-10-06 14:00:00,107.86080000000001,27.2,25.0,,5.7,20.0,
2016-10-06 15:00:00,109.0211,26.7,25.0,1007.9,4.1,360.0,
2016-10-06 16:00:00,108.74099999999999,22.8,21.7,,8.2,80.0,
2016-10-06 17:00:00,106.7007,23.3,22.2,1007.2,5.7,350.0,
2016-10-06 18:00:00,112.7017,23.9,22.8,1007.5,6.2,10.0,
2016-10-06 19:00:00,110.7414,24.4,23.3,1007.6,6.2,20.0,8.0
2016-10-06 20:00:00,113.0618,23.9,22.8,1006.9,6.7,10.0,
2016-10-06 21:00:00,111.4615,25.0,23.3,1006.0,9.8,10.0,
2016-10-06 22:00:00,112.42169999999999,25.0,23.9,1005.5,8.8,10.0,
2016-10-06 23:00:00,111.50150000000001,25.0,23.3,1004.3,9.8,20.0,
2016-10-07 00:00:00,112.7818,25.0,22.8,1002.6,12.4,10.0,
2016-10-07 01:00:00,113.66199999999999,24.4,22.8,1000.5,12.4,10.0,8.0
2016-10-07 02:00:00,113.5419,24.4,22.8,998.0,14.4,360.0,
2016-10-07 03:00:00,114.06200000000001,24.4,22.2,996.0,14.4,350.0,
2016-10-07 04:00:00,112.74180000000001,25.6,23.3,994.2,15.4,340.0,
2016-10-07 05:00:00,113.2218,25.0,23.3,993.3,13.4,330.0,
2016-10-07 06:00:00,110.5813,25.0,23.3,992.0,13.9,320.0,
2016-10-07 07:00:00,113.46179999999998,24.4,23.3,992.4,12.4,300.0,8.0
2016-10-07 08:00:00,112.1817,24.4,22.8,992.5,15.4,290.0,
2016-10-07 09:00:00,109.9011,24.4,22.8,993.6,13.9,290.0,
2016-10-07 10:00:00,112.54169999999998,25.0,22.2,993.9,13.4,270.0,
2016-10-07 11:00:00,112.58169999999998,25.0,22.2,994.9,14.4,260.0,
2016-10-07 12:00:00,110.5013,24.4,22.2,996.4,12.4,260.0,
2016-10-07 13:00:00,111.1815,24.4,22.2,997.2,11.3,250.0,8.0
2016-10-07 14:00:00,111.22139999999999,24.4,22.2,998.1,11.8,240.0,
2016-10-07 15:00:00,112.54169999999999,24.4,22.2,999.0,10.8,250.0,
2016-10-07 16:00:00,110.4213,25.0,22.2,1000.0,9.8,250.0,
2016-10-07 17:00:00,111.98159999999999,24.4,22.2,1000.1,12.9,250.0,
2016-10-07 18:00:00,110.54129999999999,24.4,22.2,1000.8,10.8,250.0,
2016-10-07 19:00:00,111.7815,25.0,22.2,1001.8,9.8,260.0,8.0
2016-10-07 20:00:00,111.7015,25.0,21.7,1002.4,9.3,250.0,
2016-10-07 21:00:00,111.66159999999999,25.6,21.1,1003.6,7.7,250.0,
2016-10-07 22:00:00,115.38230000000001,25.6,21.1,1004.8,7.2,230.0,
2016-10-07 23:00:00,115.9424,25.6,21.1,1005.3,6.7,240.0,
2016-10-08 00:00:00,115.58239999999999,25.6,20.6,1005.6,7.7,250.0,
2016-10-08 01:00:00,115.66229999999999,25.0,20.6,1006.2,6.7,250.0,8.0
2016-10-08 02:00:00,117.3827,24.4,20.6,1006.4,6.2,250.0,
2016-10-08 03:00:00,114.5421,24.4,20.6,1006.3,6.2,260.0,
2016-10-08 04:00:00,116.50240000000001,24.4,20.6,1006.6,5.7,250.0,
2016-10-08 05:00:00,117.86269999999999,23.9,20.6,1007.5,4.6,260.0,
2016-10-08 06:00:00,115.3022,23.3,20.6,1008.3,4.1,240.0,4.0
2016-10-08 07:00:00,117.0226,23.3,21.1,1008.4,4.6,250.0,4.0
2016-10-08 08:00:00,115.0622,25.0,21.7,1009.2,5.7,260.0,4.0
2016-10-08 09:00:00,109.1011,26.7,21.1,1009.7,7.2,270.0,4.0
2016-10-08 10:00:00,109.02109999999999,27.8,21.7,1010.0,6.7,270.0,
2016-10-08 11:00:00,106.8206,28.9,21.1,1009.9,7.7,290.0,
2016-10-08 12:00:00,106.0204,30.0,21.1,1009.3,8.2,280.0,
2016-10-08 13:00:00,116.6226,30.6,21.7,1008.7,5.1,270.0,6.0
2016-10-08 14:00:00,112.7418,31.1,21.1,1008.4,6.7,270.0,
2016-10-08 15:00:00,106.1405,31.7,21.1,1008.4,6.7,270.0,
2016-10-08 16:00:00,106.1804,31.1,21.1,1009.0,5.7,290.0,
2016-10-08 17:00:00,106.9806,30.0,21.1,1009.3,4.1,290.0,
2016-10-08 18:00:00,107.1406,28.9,21.1,1010.0,4.1,300.0,
2016-10-08 19:00:00,107.9408,27.8,21.7,1011.1,3.6,320.0,6.0
2016-10-08 20:00:00,109.8212,26.1,21.7,1011.9,2.1,360.0,
2016-10-08 21:00:00,108.1009,25.6,21.7,1012.6,2.1,350.0,4.0
2016-10-08 22:00:00,110.1812,25.6,21.7,1012.9,1.5,360.0,2.0
2016-10-08 23:00:00,112.42170000000002,25.0,21.7,1013.0,1.5,350.0,2.0
2016-10-09 00:00:00,109.3411,23.3,21.1,1013.1,2.6,270.0,4.0
2016-10-09 01:00:00,116.2224,23.9,21.7,1013.3,0.0,0.0,4.0
2016-10-09 02:00:00,111.3415,23.9,22.2,1013.4,2.1,320.0,2.0
2016-10-09 03:00:00,115.0222,23.3,21.7,1013.5,1.5,310.0,2.0
2016-10-09 04:00:00,115.54230000000001,23.3,21.1,1013.7,3.1,310.0,2.0
2016-10-09 05:00:00,115.0222,22.8,20.6,1014.1,3.1,340.0,2.0
2016-10-09 06:00:00,117.0626,22.8,20.0,1014.6,2.6,360.0,2.0
2016-10-09 07:00:00,113.822,22.8,20.0,1014.9,4.1,360.0,4.0
2016-10-09 08:00:00,115.5423,25.0,20.6,1015.7,4.1,360.0,4.0
2016-10-09 09:00:00,107.4207,26.1,20.0,1016.3,5.7,40.0,2.0
2016-10-09 10:00:00,105.7003,27.8,20.0,1016.8,6.2,30.0,4.0
2016-10-09 11:00:00,107.3007,28.9,20.0,1016.8,5.7,10.0,4.0
2016-10-09 12:00:00,108.0609,28.9,18.9,1016.6,6.2,20.0,
2016-10-09 13:00:00,105.3403,29.4,18.9,1015.8,8.2,10.0,4.0
2016-10-09 14:00:00,105.5804,29.4,18.9,1015.5,5.7,10.0,4.0
2016-10-09 15:00:00,104.86019999999999,28.9,17.8,1015.5,8.2,30.0,4.0
2016-10-09 16:00:00,105.9405,28.9,17.8,1015.8,5.7,20.0,2.0
2016-10-09 17:00:00,104.1,27.8,16.1,1016.3,5.1,30.0,2.0
2016-10-09 18:00:00,111.9016,25.6,16.1,1017.2,4.6,20.0,0.0
2016-10-09 19:00:00,108.86099999999999,24.4,17.8,1018.0,5.7,40.0,0.0
2016-10-09 20:00:00,116.8226,22.8,17.8,1018.7,6.2,20.0,0.0
2016-10-09 21:00:00,114.262,22.2,18.3,1018.9,4.6,360.0,0.0
2016-10-09 22:00:00,117.1027,21.7,18.3,1019.3,3.6,360.0,0.0
2016-10-09 23:00:00,111.94160000000001,20.6,17.8,1019.5,3.6,360.0,0.0
2016-10-10 00:00:00,103.7,20.0,17.8,1019.1,3.6,360.0,0.0
2016-10-10 01:00:00,97.09870000000001,20.0,17.2,1018.8,3.6,360.0,0.0
2016-10-10 02:00:00,90.17739999999999,19.4,17.2,1018.4,3.6,360.0,0.0
2016-10-10 03:00:00,92.81790000000001,18.9,16.1,1018.2,3.6,360.0,0.0
2016-10-10 04:00:00,88.6171,18.9,16.1,1018.2,3.6,360.0,0.0
2016-10-10 05:00:00,90.8976,18.9,15.6,1018.4,4.1,360.0,0.0
2016-10-10 06:00:00,91.8577,18.3,15.6,1018.9,3.6,350.0,2.0
2016-10-10 07:00:00,91.3777,19.4,15.6,1019.6,3.6,350.0,2.0
2016-10-10 08:00:00,94.8983,21.7,16.1,1020.1,3.6,360.0,2.0
2016-10-10 09:00:00,100.33930000000001,24.4,16.1,1020.6,4.6,20.0,4.0
2016-10-10 10:00:00,104.3401,25.6,15.0,1021.0,7.7,40.0,4.0
2016-10-10 11:00:00,106.1405,27.2,14.4,1021.0,7.2,30.0,
2016-10-10 12:00:00,104.8203,27.2,14.4,1020.9,8.8,60.0,
2016-10-10 13:00:00,103.94,25.6,15.6,1020.4,8.2,30.0,8.0
2016-10-10 14:00:00,104.9803,26.1,15.6,1019.8,6.2,30.0,
2016-10-10 15:00:00,105.8205,25.0,16.1,1020.1,6.2,30.0,
2016-10-10 16:00:00,104.6602,25.0,15.0,1020.0,8.8,40.0,
2016-10-10 17:00:00,103.66,24.4,15.6,1020.3,8.8,40.0,
2016-10-10 18:00:00,104.7002,23.3,15.6,1020.5,5.1,30.0,
2016-10-10 19:00:00,91.9777,22.8,15.0,1020.8,5.1,20.0,8.0
2016-10-10 20:00:00,94.2982,22.2,15.6,1021.1,4.6,10.0,
2016-10-10 21:00:00,92.2578,21.7,16.1,1021.5,5.1,10.0,
2016-10-10 22:00:00,93.05789999999999,20.6,15.6,1021.6,4.6,20.0,4.0
2016-10-10 23:00:00,94.81830000000001,20.6,15.6,1021.3,4.1,360.0,
2016-10-11 00:00:00,93.2179,20.6,16.1,1021.0,4.1,350.0,
2016-10-11 01:00:00,98.1789,20.0,16.7,1020.7,4.1,350.0,6.0
2016-10-11 02:00:00,94.21820000000001,20.6,16.1,1020.3,4.6,350.0,
2016-10-11 03:00:00,97.6988,20.6,16.1,1020.0,3.6,360.0,
2016-10-11 04:00:00,97.65889999999999,21.1,16.1,1020.1,3.6,360.0,
2016-10-11 05:00:00,97.2988,21.1,16.1,1020.2,4.6,340.0,
2016-10-11 06:00:00,99.8193,20.6,16.7,1020.3,4.6,340.0,
2016-10-11 07:00:00,100.8194,20.6,17.2,1020.7,3.6,360.0,8.0
2016-10-11 08:00:00,106.1405,21.7,17.2,1021.2,3.1,350.0,
2016-10-11 09:00:00,93.21799999999999,22.8,18.3,1021.7,4.1,360.0,
2016-10-11 10:00:00,115.9024,26.1,17.8,1021.6,5.1,10.0,
2016-10-11 11:00:00,115.4623,26.1,16.7,1021.6,6.7,40.0,
2016-10-11 12:00:00,114.9422,26.7,16.7,1020.9,7.2,30.0,
2016-10-11 13:00:00,112.0617,27.2,17.8,1019.9,9.3,10.0,6.0
2016-10-11 14:00:00,125.98429999999999,26.1,17.8,1019.4,8.8,30.0,
2016-10-11 15:00:00,109.46119999999999,26.1,18.3,1019.2,7.2,10.0,
2016-10-11 16:00:00,113.0618,25.0,18.9,1019.2,5.7,40.0,
2016-10-11 17:00:00,109.50109999999998,23.9,20.0,1019.1,4.1,10.0,
2016-10-11 18:00:00,114.262,23.9,18.9,1019.2,5.1,40.0,
2016-10-11 19:00:00,116.0624,23.3,19.4,1019.5,6.2,20.0,8.0
2016-10-11 20:00:00,114.5821,22.8,19.4,1019.5,3.6,20.0,
2016-10-11 21:00:00,117.2226,22.2,19.4,1019.5,4.6,360.0,
2016-10-11 22:00:00,114.46209999999999,21.7,20.0,1019.6,3.6,350.0,
2016-10-11 23:00:00,119.86319999999999,21.7,20.0,1019.3,3.1,360.0,
2016-10-12 00:00:00,117.5426,21.7,20.0,1018.7,3.1,360.0,
2016-10-12 01:00:00,119.98320000000001,22.2,19.4,1018.4,3.6,360.0,6.0
2016-10-12 02:00:00,118.5428,21.7,20.0,1017.9,3.6,350.0,2.0
2016-10-12 03:00:00,119.6231,21.7,20.0,1017.4,3.6,350.0,
2016-10-12 04:00:00,117.3826,21.7,20.0,1017.6,4.1,360.0,
2016-10-12 05:00:00,116.86250000000001,21.7,20.0,1018.0,3.6,350.0,
2016-10-12 06:00:00,115.3023,22.2,20.0,1018.2,3.1,320.0,
2016-10-12 07:00:00,119.023,21.7,20.0,1018.5,3.1,330.0,4.0
2016-10-12 08:00:00,118.943,22.8,20.0,1018.8,4.1,340.0,
2016-10-12 09:00:00,112.5017,24.4,20.0,1019.1,4.6,350.0,
2016-10-12 10:00:00,122.7037,26.7,20.0,1018.7,6.7,360.0,4.0
2016-10-12 11:00:00,110.18119999999999,25.6,20.6,1018.5,4.1,50.0,
2016-10-12 12:00:00,111.9416,28.3,19.4,1017.7,6.7,30.0,
2016-10-12 13:00:00,110.54129999999999,28.3,19.4,1016.9,7.7,40.0,6.0
2016-10-12 14:00:00,109.30109999999999,27.8,20.6,1016.1,7.2,40.0,
2016-10-12 15:00:00,112.2216,26.1,20.6,1016.3,8.8,50.0,
2016-10-12 16:00:00,110.38130000000001,26.7,21.1,1016.2,7.2,60.0,
2016-10-12 17:00:00,110.6214,26.1,20.0,1016.5,7.7,50.0,
2016-10-12 18:00:00,115.98239999999998,25.0,19.4,1016.7,4.6,30.0,
2016-10-12 19:00:00,112.9418,23.9,19.4,1017.1,4.1,30.0,6.0
2016-10-12 20:00:00,116.8226,22.8,20.0,1017.3,4.6,20.0,4.0
2016-10-12 21:00:00,114.3421,22.8,20.6,1017.6,2.6,20.0,2.0
2016-10-12 22:00:00,117.3426,22.8,20.6,1017.7,3.6,40.0,
2016-10-12 23:00:00,119.18299999999999,22.8,21.1,1017.6,2.6,350.0,
2016-10-13 00:00:00,117.9427,22.8,20.6,1017.4,2.1,10.0,
2016-10-13 01:00:00,119.9832,22.8,20.6,1017.0,2.1,340.0,8.0
2016-10-13 02:00:00,115.8623,22.8,21.1,1016.6,3.1,360.0,
2016-10-13 03:00:00,121.1434,22.2,21.1,1016.2,4.1,10.0,
2016-10-13 04:00:00,115.78229999999999,21.7,20.6,1016.2,3.6,20.0,2.0
2016-10-13 05:00:00,121.0233,21.1,20.6,1016.6,3.6,360.0,0.0
2016-10-13 06:00:00,117.1026,20.6,20.0,1017.2,3.1,350.0,2.0
2016-10-13 07:00:00,122.5437,21.1,20.0,1017.6,4.6,350.0,2.0
2016-10-13 08:00:00,118.5428,21.7,20.6,1018.3,3.1,360.0,
2016-10-13 09:00:00,114.9422,23.3,20.6,1018.9,2.6,350.0,
2016-10-13 10:00:00,111.4615,25.0,20.6,1018.8,2.1,350.0,
2016-10-13 11:00:00,110.38130000000001,27.8,20.6,1018.4,4.6,30.0,4.0
2016-10-13 12:00:00,110.94139999999999,29.4,18.3,1017.8,5.7,40.0,4.0
2016-10-13 13:00:00,111.7816,29.4,17.8,1016.9,6.2,40.0,6.0
2016-10-13 14:00:00,109.3811,28.3,18.9,1016.5,7.2,40.0,
2016-10-13 15:00:00,111.82159999999999,27.8,18.9,1016.4,7.2,40.0,
2016-10-13 16:00:00,111.9016,27.2,18.3,1016.7,6.7,40.0,
2016-10-13 17:00:00,114.102,25.6,18.9,1017.3,6.2,30.0,
2016-10-13 18:00:00,116.2224,24.4,18.9,1018.1,8.2,40.0,
2016-10-13 19:00:00,118.1028,24.4,18.9,1018.6,7.7,40.0,8.0
2016-10-13 20:00:00,118.0228,23.3,20.0,1019.0,3.6,40.0,
2016-10-13 21:00:00,114.62209999999999,23.9,19.4,1019.3,4.1,30.0,
2016-10-13 22:00:00,118.8229,23.9,19.4,1019.4,2.6,360.0,
2016-10-13 23:00:00,116.4625,23.9,18.9,1019.6,2.6,30.0,
2016-10-14 00:00:00,101.2995,23.3,18.3,1019.4,3.6,20.0,
2016-10-14 01:00:00,110.50129999999999,22.8,18.9,1019.1,3.1,10.0,6.0
2016-10-14 02:00:00,119.5831,22.2,19.4,1018.9,2.6,10.0,
2016-10-14 03:00:00,117.5426,22.8,20.0,1018.6,4.1,10.0,
2016-10-14 04:00:00,120.98339999999999,22.2,19.4,1018.8,3.1,360.0,
2016-10-14 05:00:00,119.5031,22.2,19.4,1018.9,4.1,360.0,
2016-10-14 06:00:00,120.4633,21.7,19.4,1019.4,3.6,10.0,4.0
2016-10-14 07:00:00,119.34309999999999,21.7,19.4,1019.9,4.1,10.0,4.0
2016-10-14 08:00:00,118.1428,23.9,20.0,1020.4,4.6,20.0,2.0
2016-10-14 09:00:00,110.7414,26.1,19.4,1021.0,5.7,30.0,4.0
2016-10-14 10:00:00,114.10210000000001,27.2,19.4,1021.1,6.7,60.0,
2016-10-14 11:00:00,109.46110000000002,27.2,20.0,1021.1,5.1,50.0,
2016-10-14 12:00:00,110.9414,28.9,21.1,1020.5,5.7,30.0,
2016-10-14 13:00:00,112.30170000000001,27.8,19.4,1019.7,6.7,10.0,6.0
2016-10-14 14:00:00,110.3013,29.4,19.4,1018.9,4.1,70.0,
2016-10-14 15:00:00,110.54129999999998,29.4,19.4,1018.7,7.2,60.0,
2016-10-14 16:00:00,109.62119999999999,28.3,19.4,1018.9,7.2,50.0,
2016-10-14 17:00:00,111.7816,27.2,20.0,1019.1,5.1,70.0,
2016-10-14 18:00:00,112.38169999999997,25.6,20.0,1019.6,5.1,60.0,
2016-10-14 19:00:00,115.38229999999999,25.0,20.0,1019.8,4.1,60.0,6.0
2016-10-14 20:00:00,117.42269999999999,24.4,20.0,1020.0,5.1,60.0,
2016-10-14 21:00:00,115.7023,24.4,19.4,1020.3,5.1,50.0,4.0
2016-10-14 22:00:00,112.70179999999999,24.4,20.6,1020.5,3.6,40.0,
2016-10-14 23:00:00,117.1827,23.9,20.6,1020.3,4.1,30.0,
2016-10-15 00:00:00,117.14259999999999,23.9,20.6,1020.1,3.1,80.0,
2016-10-15 01:00:00,115.8623,23.9,20.6,1019.8,3.6,50.0,6.0
2016-10-15 02:00:00,118.74289999999999,24.4,19.4,1019.6,3.6,40.0,
2016-10-15 03:00:00,115.1422,23.9,20.0,1019.5,3.1,110.0,
2016-10-15 04:00:00,119.9431,23.3,21.1,1019.2,2.1,210.0,
2016-10-15 05:00:00,116.3424,22.8,21.1,1019.4,1.5,280.0,
2016-10-15 06:00:00,116.5825,23.3,20.6,1019.7,2.1,330.0,
2016-10-15 07:00:00,119.6231,22.8,20.6,1020.4,3.1,350.0,4.0
2016-10-15 08:00:00,113.6619,24.4,21.1,1020.7,2.6,60.0,
2016-10-15 09:00:00,111.5815,23.3,21.7,1021.3,2.1,140.0,
2016-10-15 10:00:00,108.58089999999999,26.1,22.2,1021.2,2.6,60.0,
2016-10-15 11:00:00,112.38159999999999,27.2,22.8,1021.1,2.6,120.0,
2016-10-15 12:00:00,109.7812,30.0,21.1,1020.2,6.2,90.0,
2016-10-15 13:00:00,108.5009,31.1,20.6,1019.3,7.7,100.0,6.0
2016-10-15 14:00:00,108.3009,28.3,21.7,1018.7,6.7,70.0,
2016-10-15 15:00:00,108.541,28.9,21.1,1018.5,7.2,100.0,
2016-10-15 16:00:00,111.3415,28.9,21.7,1018.3,6.7,80.0,
2016-10-15 17:00:00,110.5413,27.2,21.1,1018.6,5.7,90.0,
2016-10-15 18:00:00,113.30179999999999,26.1,21.1,1018.5,6.2,70.0,
2016-10-15 19:00:00,116.4225,25.6,21.1,1018.6,4.1,60.0,6.0
2016-10-15 20:00:00,115.50229999999999,25.6,21.7,1018.9,6.2,60.0,
2016-10-15 21:00:00,115.9024,24.4,22.2,1019.3,5.1,60.0,
2016-10-15 22:00:00,118.3828,24.4,21.7,1019.6,4.6,50.0,
2016-10-15 23:00:00,117.4627,23.9,21.1,1019.4,4.6,60.0,
2016-10-16 00:00:00,117.8227,23.9,21.1,1019.3,4.1,50.0,
2016-10-16 01:00:00,119.54310000000001,23.9,21.1,1018.6,4.6,40.0,8.0
2016-10-16 02:00:00,116.54249999999999,23.9,21.1,1018.4,4.6,50.0,
2016-10-16 03:00:00,116.2624,23.9,21.1,1017.8,4.1,30.0,
2016-10-16 04:00:00,118.8629,23.3,21.1,1017.6,3.1,120.0,
2016-10-16 05:00:00,115.7823,23.3,21.1,1017.6,4.1,50.0,4.0
2016-10-16 06:00:00,115.7423,23.3,21.1,1018.0,6.7,40.0,
2016-10-16 07:00:00,117.5427,22.8,21.1,1018.5,4.1,80.0,6.0
2016-10-16 08:00:00,113.982,22.8,21.1,1018.2,4.1,70.0,
